text,IsHAB_AIDE_SOC
"This establishment is a Résidence autonomie located in L ILE ST DENIS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 79 places. It offers complete accommodation. It has APL housing support. It offers F1 housing. Its minimum price is 350.5 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 1 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in BONDY, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 204 places. It offers complete accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 2411.1 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in ST DENIS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 66 places. It offers complete accommodation. It does not have APL housing support. It offers F1Bis housing, F2 housing. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in ST DENIS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 62 places. It offers complete accommodation. It does not have APL housing support. It offers F1Bis housing. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in ROSNY SOUS BOIS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 82 places. It offers complete accommodation. It has APL housing support. It offers F1 housing, F2 housing. Its minimum price is 701.97 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 2 residence autonomy price fields filled.",0
"This establishment is a Résidence autonomie located in ST DENIS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 56 places. It offers complete accommodation. It has APL housing support. It offers F1 housing. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in BOBIGNY, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 72 places. It offers complete accommodation. It has APL housing support. It offers F1 housing. Its minimum price is 501.9 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 2 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in BAGNOLET, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 48 places. It offers complete accommodation. It has APL housing support. It offers F1 housing. Its minimum price is 585.21 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 5 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in LE PRE ST GERVAIS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 148 places. It offers complete accommodation. It has APL housing support. It offers F2 housing. Its minimum price is 495.07 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 2 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in SEVRAN, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 75 places. It offers complete accommodation. It has APL housing support. It offers F1 housing. Its minimum price is 507.78 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 4 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in DRANCY, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 38 places. It offers complete accommodation. It has APL housing support. It offers F1Bis housing. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in NEUILLY PLAISANCE, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: residence autonomy. It has a capacity of 93 places. It offers complete accommodation. It has APL housing support. It offers F1 housing. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a Résidence autonomie located in LES LILAS, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: residence autonomy. It has a capacity of 86 places. It offers complete accommodation. It has APL housing support. It offers F1Bis housing, F2 housing. Its minimum price is 929.61 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 2 residence autonomy price fields filled.",1
